,CM_BombPiece,CM_CrossPiece,CM_HorizontalPiece,CM_RainbowPiece,CM_RocketPiece,CM_VerticalPiece,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece,User,Method,L_Step,L_DecisionTime,PCGTime,Time,EVT_MatchNoHint,EVT_MatchIgnoringHint
2199,2,1,6,0,3,4,False,False,True,False,False,True,420e418d,MCTS_Score,40,20.55835,884,2023-08-04 04:33:12.597,False,False
2200,2,1,7,0,3,4,False,False,True,False,False,True,420e418d,MCTS_Score,41,6.46972656,114,2023-08-04 04:33:20.133,False,False
2201,2,1,7,0,3,4,False,False,True,False,False,True,420e418d,MCTS_Score,42,6.69335938,1023,2023-08-04 04:33:34.791,False,False
2202,2,1,7,0,3,4,False,False,True,False,False,True,420e418d,MCTS_Score,43,11.2124023,364,2023-08-04 04:33:47.354,False,False
2203,2,1,7,0,4,4,False,False,True,False,False,True,420e418d,MCTS_Score,44,0.114135742,123,2023-08-04 04:33:55.446,False,False
2204,2,1,7,0,4,4,False,False,True,False,False,True,420e418d,MCTS_Score,45,7.59448242,353,2023-08-04 04:34:10.739,False,False
2205,2,1,7,0,4,4,False,False,True,False,False,True,420e418d,MCTS_Score,46,11.7901611,450,2023-08-04 04:34:24.330,False,False
2206,2,1,7,1,4,4,False,False,True,False,False,True,420e418d,MCTS_Score,47,9.791016,741,2023-08-04 04:34:35.793,False,False
2207,2,1,7,1,5,4,False,False,True,False,False,True,420e418d,MCTS_Score,48,9.272461,453,2023-08-04 04:34:46.856,False,False
2208,2,1,7,1,6,4,False,False,True,False,False,True,420e418d,MCTS_Score,49,12.94104,352,2023-08-04 04:35:01.099,False,False
2209,2,1,7,2,6,4,False,False,True,False,False,True,420e418d,MCTS_Score,50,3.66210938,449,2023-08-04 04:35:10.133,False,False
2210,2,1,7,2,6,4,False,False,True,False,False,True,420e418d,MCTS_Score,51,9.21167,123,2023-08-04 04:35:20.450,False,False
2211,2,1,7,2,7,4,False,False,True,False,False,True,420e418d,MCTS_Score,52,9.062134,126,2023-08-04 04:35:30.638,False,False
2212,2,1,7,2,8,4,False,False,True,False,False,True,420e418d,MCTS_Score,53,4.43823242,461,2023-08-04 04:35:38.687,False,False
2213,2,1,7,2,8,4,False,False,True,False,False,True,420e418d,MCTS_Score,54,7.040161,1413,2023-08-04 04:35:50.788,False,False
2214,2,1,7,2,8,4,False,False,True,False,False,True,420e418d,MCTS_Score,55,0.4345703,480,2023-08-04 04:35:56.100,False,False
2215,2,1,7,2,9,4,False,False,True,False,True,True,420e418d,MCTS_Score,56,12.6022949,122,2023-08-04 04:36:14.089,True,False
2216,2,1,7,2,9,5,False,False,True,False,True,True,420e418d,MCTS_Score,57,0.440917969,123,2023-08-04 04:36:15.611,False,False
2217,2,1,7,2,9,5,False,False,True,False,True,True,420e418d,MCTS_Score,58,20.4827881,118,2023-08-04 04:36:37.222,False,False
2218,2,1,7,2,9,6,False,False,True,False,True,True,420e418d,MCTS_Score,59,4.55334473,1384,2023-08-04 04:36:48.126,False,False
2219,2,1,7,2,9,7,False,False,True,False,True,True,420e418d,MCTS_Score,60,5.454834,575,2023-08-04 04:36:55.107,False,False
2220,0,0,0,0,0,0,False,False,False,False,False,False,4902a379,MCTS_Score,1,65.487,0,2023-08-04 04:33:23.034,False,False
2221,0,0,0,0,0,0,False,False,False,False,False,False,4902a379,MCTS_Score,2,9.312798,177,2023-08-04 04:33:38.123,False,False
2222,0,0,0,0,0,0,False,False,False,False,False,False,4902a379,MCTS_Score,3,6.36969757,782,2023-08-04 04:33:46.144,False,False
2223,0,0,0,0,0,0,False,False,False,False,False,False,4902a379,MCTS_Score,4,4.30740356,150,2023-08-04 04:33:51.462,False,False
2224,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,5,14.2317047,196,2023-08-04 04:34:06.890,True,False
2225,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,6,5.454605,917,2023-08-04 04:34:17.511,False,False
2226,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,7,5.04159546,1134,2023-08-04 04:34:24.547,False,False
2227,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,8,5.61299133,1185,2023-08-04 04:34:35.420,False,False
2228,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,9,10.8121948,489,2023-08-04 04:34:47.577,False,False
2229,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,10,0.318191528,188,2023-08-04 04:34:50.078,False,False
2230,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,11,1.99069214,1707,2023-08-04 04:34:56.205,False,False
2231,0,0,1,0,0,0,False,False,True,False,False,False,4902a379,MCTS_Score,12,5.64759827,167,2023-08-04 04:35:02.907,False,False
2232,0,0,1,0,1,0,False,False,True,False,True,False,4902a379,MCTS_Score,13,4.45780945,701,2023-08-04 04:35:20.607,True,False
2233,0,0,1,0,1,0,False,False,True,False,True,False,4902a379,MCTS_Score,14,8.600708,187,2023-08-04 04:35:30.204,False,False
2234,0,0,1,0,1,0,False,False,True,False,True,False,4902a379,MCTS_Score,15,5.10090637,188,2023-08-04 04:35:36.284,False,False
2235,0,0,1,0,2,0,False,False,True,False,True,False,4902a379,MCTS_Score,16,81.00539,1581,2023-08-04 04:37:06.193,False,False
2236,0,0,1,0,2,0,False,False,True,False,True,False,4902a379,MCTS_Score,17,4.10269165,179,2023-08-04 04:37:11.463,False,False
2237,0,0,1,0,2,0,False,False,True,False,True,False,4902a379,MCTS_Score,18,5.02120972,512,2023-08-04 04:37:18.027,False,False
2238,0,0,1,0,2,0,False,False,True,False,True,False,4902a379,MCTS_Score,19,8.762817,154,2023-08-04 04:37:27.811,False,False
2239,0,0,1,0,2,0,False,False,True,False,True,False,4902a379,MCTS_Score,20,16.1213074,1065,2023-08-04 04:37:46.152,False,False
2240,0,0,1,0,3,0,False,False,True,False,True,False,4902a379,MCTS_Score,21,6.53057861,1688,2023-08-04 04:38:00.156,False,False
2241,0,0,1,0,4,0,False,False,True,False,True,False,4902a379,MCTS_Score,22,27.1696167,280,2023-08-04 04:38:28.610,False,False
2242,0,0,1,0,4,0,False,False,True,False,True,False,4902a379,MCTS_Score,23,3.28158569,2101,2023-08-04 04:38:34.845,False,False
2243,0,0,1,0,4,0,False,False,True,False,True,False,4902a379,MCTS_Score,24,9.177887,1946,2023-08-04 04:38:48.468,False,False
2244,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,25,10.9724121,913,2023-08-04 04:39:13.789,False,False
2245,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,26,8.925598,578,2023-08-04 04:39:25.353,False,False
2246,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,27,4.304199,171,2023-08-04 04:39:30.642,False,False
2247,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,28,4.10391235,155,2023-08-04 04:39:35.660,False,False
2248,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,29,2.08792114,160,2023-08-04 04:39:40.253,False,False
2249,0,0,1,1,4,1,False,False,True,False,True,False,4902a379,MCTS_Score,30,4.16448975,214,2023-08-04 04:39:47.357,False,False
2250,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,31,2.93539429,1702,2023-08-04 04:39:54.843,True,False
2251,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,32,4.600403,154,2023-08-04 04:40:00.355,False,False
2252,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,33,17.6292725,184,2023-08-04 04:40:19.050,False,False
2253,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,34,4.26116943,528,2023-08-04 04:40:24.742,False,False
2254,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,35,4.38421631,178,2023-08-04 04:40:30.169,False,False
2255,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,36,5.331909,197,2023-08-04 04:40:36.665,False,False
2256,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,37,1.67803955,166,2023-08-04 04:40:39.292,False,False
2257,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,38,3.519165,476,2023-08-04 04:40:44.186,False,False
2258,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,39,38.3309937,265,2023-08-04 04:41:23.766,False,False
2259,0,0,1,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,40,4.647522,202,2023-08-04 04:41:29.556,False,False
2260,0,0,2,2,4,1,False,False,True,True,True,False,4902a379,MCTS_Score,41,228.572388,498,2023-08-04 04:45:19.496,False,False
2261,0,0,2,2,5,1,False,False,True,True,True,False,4902a379,MCTS_Score,42,6.244446,2131,2023-08-04 04:45:28.721,False,False
2262,0,0,2,2,5,1,False,False,True,True,True,False,4902a379,MCTS_Score,43,0.818664551,168,2023-08-04 04:45:30.555,False,False
2263,0,0,2,2,5,1,False,False,True,True,True,False,4902a379,MCTS_Score,44,4.428772,164,2023-08-04 04:45:37.531,False,False
2264,0,0,3,2,5,1,False,False,True,True,True,False,4902a379,MCTS_Score,45,3.986206,192,2023-08-04 04:45:47.639,False,False
2265,0,1,3,2,5,1,False,True,True,True,True,False,4902a379,MCTS_Score,46,7.46264648,859,2023-08-04 04:45:56.910,True,False
2266,0,1,3,2,5,1,False,True,True,True,True,False,4902a379,MCTS_Score,47,3.77581787,1487,2023-08-04 04:46:08.637,False,False
2267,0,1,3,2,5,1,False,True,True,True,True,False,4902a379,MCTS_Score,48,3.26971436,795,2023-08-04 04:46:13.578,False,False
2268,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,49,0.7474365,186,2023-08-04 04:46:17.089,True,False
2269,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,50,9.467285,212,2023-08-04 04:46:27.697,False,False
2270,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,51,7.51318359,170,2023-08-04 04:46:36.275,False,False
2271,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,52,2.54925537,1096,2023-08-04 04:46:40.785,False,False
2272,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,53,1.93811035,167,2023-08-04 04:46:43.767,False,False
2273,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,54,3.74115,164,2023-08-04 04:46:48.644,False,False
2274,0,1,3,2,5,2,False,True,True,True,True,True,4902a379,MCTS_Score,55,19.8522949,647,2023-08-04 04:47:10.048,False,False
2275,0,1,3,2,5,3,False,True,True,True,True,True,4902a379,MCTS_Score,56,6.90527344,1699,2023-08-04 04:47:27.768,False,False
2276,0,1,3,2,5,3,False,True,True,True,True,True,4902a379,MCTS_Score,57,11.9472046,275,2023-08-04 04:47:40.901,False,False
2277,0,1,3,2,5,3,False,True,True,True,True,True,4902a379,MCTS_Score,58,3.60296631,701,2023-08-04 04:47:45.994,False,False
2278,0,1,3,2,5,3,False,True,True,True,True,True,4902a379,MCTS_Score,59,2.71118164,162,2023-08-04 04:47:49.721,False,False
2279,0,1,3,2,5,3,False,True,True,True,True,True,4902a379,MCTS_Score,60,6.45269775,948,2023-08-04 04:47:58.108,False,False
2400,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,1,65.1502,0,2023-08-04 04:29:59.969,False,False
2401,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,2,6.05860138,170,2023-08-04 04:30:07.134,False,False
2402,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,3,8.904503,171,2023-08-04 04:30:17.035,False,False
2403,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,4,4.4263,171,2023-08-04 04:30:22.506,False,False
2404,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,5,15.209198,168,2023-08-04 04:30:38.738,False,False
2405,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,6,13.3199005,167,2023-08-04 04:30:53.079,False,False
2406,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,7,5.13380432,470,2023-08-04 04:31:00.413,False,False
2407,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,8,3.76409912,156,2023-08-04 04:31:05.188,False,False
2408,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,9,39.72151,619,2023-08-04 04:31:46.371,False,False
2409,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,10,32.6300049,450,2023-08-04 04:32:20.195,False,False
2410,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,11,67.57439,602,2023-08-04 04:33:29.214,False,False
2411,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,12,3.95968628,733,2023-08-04 04:33:34.809,False,False
2412,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,13,3.99972534,1603,2023-08-04 04:33:41.239,False,False
2413,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,14,13.271698,159,2023-08-04 04:33:55.549,False,False
2414,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,15,4.4894104,877,2023-08-04 04:34:01.755,False,False
2415,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,16,2.73080444,160,2023-08-04 04:34:09.796,False,False
2416,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,17,7.87289429,751,2023-08-04 04:34:19.274,False,False
2417,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,18,1.615387,638,2023-08-04 04:34:27.052,False,False
2418,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,19,7.33050537,1375,2023-08-04 04:34:43.306,False,False
2419,0,0,0,0,0,0,False,False,False,False,False,False,569dd2ad,MCTS_Score,20,2.27200317,787,2023-08-04 04:34:47.107,False,False
2420,0,0,1,0,0,0,False,False,True,False,False,False,569dd2ad,MCTS_Score,21,1.355896,476,2023-08-04 04:34:49.796,True,False
2421,0,0,1,0,0,0,False,False,True,False,False,False,569dd2ad,MCTS_Score,22,5.99230957,758,2023-08-04 04:34:57.421,False,False
2422,0,0,1,0,0,0,False,False,True,False,False,False,569dd2ad,MCTS_Score,23,0.272705078,483,2023-08-04 04:34:59.045,False,False
2423,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,24,0.7832947,1354,2023-08-04 04:35:04.972,True,False
2424,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,25,0.404296875,173,2023-08-04 04:35:06.321,False,False
2425,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,26,6.554199,175,2023-08-04 04:35:13.807,False,False
2426,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,27,2.97897339,807,2023-08-04 04:35:18.363,False,False
2427,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,28,2.670807,1541,2023-08-04 04:35:23.358,False,False
2428,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,29,4.70959473,169,2023-08-04 04:35:29.118,False,False
2429,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,30,5.006897,1596,2023-08-04 04:35:36.603,False,False
2430,1,0,1,0,0,0,True,False,True,False,False,False,569dd2ad,MCTS_Score,31,1.39770508,1517,2023-08-04 04:35:40.403,False,False
2431,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,32,1.382904,164,2023-08-04 04:35:42.827,True,False
2432,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,33,2.78500366,454,2023-08-04 04:35:46.958,False,False
2433,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,34,5.43618774,591,2023-08-04 04:35:53.875,False,False
2434,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,35,2.954712,159,2023-08-04 04:35:57.852,False,False
2435,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,36,6.67419434,1364,2023-08-04 04:36:08.656,False,False
2436,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,37,2.93069458,1154,2023-08-04 04:36:16.262,False,False
2437,1,0,1,0,0,1,True,False,True,False,False,True,569dd2ad,MCTS_Score,38,2.42861938,159,2023-08-04 04:36:21.274,False,False
2438,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,39,1.16827393,1558,2023-08-04 04:36:24.896,False,False
2439,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,40,2.31799316,470,2023-08-04 04:36:28.436,False,False
2440,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,41,2.440277,165,2023-08-04 04:36:33.436,False,False
2441,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,42,4.930298,964,2023-08-04 04:36:40.255,False,False
2442,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,43,5.59390259,161,2023-08-04 04:36:46.762,False,False
2443,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,44,9.518982,656,2023-08-04 04:36:59.766,False,False
2444,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,45,9.283173,492,2023-08-04 04:37:10.439,False,False
2445,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,46,4.84320068,494,2023-08-04 04:37:16.674,False,False
2446,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,47,2.46270752,175,2023-08-04 04:37:20.219,False,False
2447,1,0,1,0,0,2,True,False,True,False,False,True,569dd2ad,MCTS_Score,48,4.96459961,167,2023-08-04 04:37:33.374,False,False
2448,1,0,1,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,49,4.41723633,1420,2023-08-04 04:37:40.077,True,False
2449,1,0,1,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,50,4.04260254,1649,2023-08-04 04:37:48.144,False,False
2450,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,51,8.028809,161,2023-08-04 04:37:57.193,False,False
2451,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,52,4.69152832,471,2023-08-04 04:38:03.102,False,False
2452,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,53,10.3922119,611,2023-08-04 04:38:14.955,False,False
2453,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,54,4.439209,160,2023-08-04 04:38:20.413,False,False
2454,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,55,6.70391846,162,2023-08-04 04:38:28.176,False,False
2455,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,56,1.5814209,488,2023-08-04 04:38:38.057,False,False
2456,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,57,3.48181152,169,2023-08-04 04:38:44.085,False,False
2457,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,58,4.520569,656,2023-08-04 04:38:50.009,False,False
2458,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,59,1.30865479,2010,2023-08-04 04:38:54.195,False,False
2459,1,0,2,1,0,3,True,False,True,True,False,True,569dd2ad,MCTS_Score,60,3.73895264,172,2023-08-04 04:39:00.639,False,False
2460,0,0,0,0,0,0,False,False,False,False,False,False,58f9a192,MCTS_Score,1,23.6031,0,2023-08-04 04:38:19.665,False,False
2461,0,0,0,0,0,0,False,False,False,False,False,False,58f9a192,MCTS_Score,2,5.99819946,128,2023-08-04 04:38:26.765,False,False
2462,0,0,0,0,0,0,False,False,False,False,False,False,58f9a192,MCTS_Score,3,16.4707985,1145,2023-08-04 04:38:46.759,False,False
2463,1,0,0,0,0,0,False,False,False,False,False,False,58f9a192,MCTS_Score,4,4.53920364,569,2023-08-04 04:38:54.984,False,False
2464,1,0,0,0,0,0,False,False,False,False,False,False,58f9a192,MCTS_Score,5,3.71019745,406,2023-08-04 04:39:01.491,False,False
2465,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,6,9.932098,1350,2023-08-04 04:39:15.151,True,False
2466,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,7,0.8892975,1235,2023-08-04 04:39:18.215,False,False
2467,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,8,9.277794,1719,2023-08-04 04:39:31.716,False,False
2468,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,9,2.36310577,521,2023-08-04 04:39:36.764,False,False
2469,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,10,9.667397,521,2023-08-04 04:39:49.070,False,False
2470,1,0,1,0,0,0,False,False,True,False,False,False,58f9a192,MCTS_Score,11,2.159996,603,2023-08-04 04:39:52.771,False,False
2471,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,12,5.50110626,499,2023-08-04 04:39:59.714,True,False
2472,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,13,0.877197266,523,2023-08-04 04:40:02.016,False,False
2473,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,14,5.303604,584,2023-08-04 04:40:08.827,False,False
2474,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,15,2.59329224,505,2023-08-04 04:40:12.854,False,False
2475,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,16,6.32539368,127,2023-08-04 04:40:20.237,False,False
2476,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,17,2.28599548,1163,2023-08-04 04:40:24.575,False,False
2477,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,18,3.36030579,702,2023-08-04 04:40:29.596,False,False
2478,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,19,9.292892,1448,2023-08-04 04:40:42.755,False,False
2479,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,20,1.67970276,1311,2023-08-04 04:40:49.352,False,False
2480,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,21,2.211792,142,2023-08-04 04:40:52.760,False,False
2481,1,0,1,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,22,4.2621,555,2023-08-04 04:40:59.681,False,False
2482,1,0,2,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,23,6.094986,511,2023-08-04 04:41:07.215,False,False
2483,1,0,2,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,24,5.53929138,370,2023-08-04 04:41:14.213,False,False
2484,1,0,2,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,25,7.095093,137,2023-08-04 04:41:22.349,False,False
2485,1,0,2,0,0,1,False,False,True,False,False,True,58f9a192,MCTS_Score,26,0.313293457,574,2023-08-04 04:41:27.838,False,False
2486,1,0,2,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,27,2.3677063,151,2023-08-04 04:41:31.266,False,False
2487,1,0,2,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,28,2.77430725,985,2023-08-04 04:41:37.448,False,False
2488,1,0,3,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,29,8.251602,144,2023-08-04 04:41:48.390,False,False
2489,1,0,3,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,30,1.048706,1144,2023-08-04 04:41:59.515,False,False
2490,1,0,3,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,31,5.48899841,139,2023-08-04 04:42:06.077,False,False
2491,1,0,3,0,0,2,False,False,True,False,False,True,58f9a192,MCTS_Score,32,2.94567871,135,2023-08-04 04:42:09.913,False,False
2492,1,0,3,0,1,2,False,False,True,False,True,True,58f9a192,MCTS_Score,33,8.844208,1441,2023-08-04 04:42:29.024,True,False
2493,1,0,3,0,1,3,False,False,True,False,True,True,58f9a192,MCTS_Score,34,3.690979,566,2023-08-04 04:42:34.046,False,False
2494,1,0,3,0,1,3,False,False,True,False,True,True,58f9a192,MCTS_Score,35,9.686279,558,2023-08-04 04:42:49.775,False,False
2495,1,0,4,0,1,3,False,False,True,False,True,True,58f9a192,MCTS_Score,36,5.12420654,1426,2023-08-04 04:42:58.813,False,False
2496,1,0,4,0,1,4,False,False,True,False,True,True,58f9a192,MCTS_Score,37,2.18911743,143,2023-08-04 04:43:02.076,False,False
2497,1,0,5,0,1,4,False,False,True,False,True,True,58f9a192,MCTS_Score,38,9.003601,1123,2023-08-04 04:43:13.122,False,False
2498,1,0,5,0,1,4,False,False,True,False,True,True,58f9a192,MCTS_Score,39,7.14819336,144,2023-08-04 04:43:21.326,False,False
2499,1,0,5,0,1,4,False,False,True,False,True,True,58f9a192,MCTS_Score,40,2.6585083,131,2023-08-04 04:43:26.998,False,False
2500,1,0,5,0,1,4,False,False,True,False,True,True,58f9a192,MCTS_Score,41,7.46698,151,2023-08-04 04:43:35.494,False,False
2501,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,42,2.02648926,1103,2023-08-04 04:43:39.544,False,False
2502,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,43,5.241211,124,2023-08-04 04:43:45.788,False,False
2503,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,44,3.40710449,124,2023-08-04 04:43:50.211,False,False
2504,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,45,4.12219238,619,2023-08-04 04:43:55.852,False,False
2505,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,46,9.706024,765,2023-08-04 04:44:07.406,False,False
2506,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,47,6.3236084,381,2023-08-04 04:44:15.031,False,False
2507,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,48,2.372406,1805,2023-08-04 04:44:22.433,False,False
2508,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,49,2.3520813,510,2023-08-04 04:44:27.671,False,False
2509,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,50,1.355896,1115,2023-08-04 04:44:35.110,False,False
2510,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,51,5.74200439,708,2023-08-04 04:44:49.166,False,False
2511,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,52,14.7573853,508,2023-08-04 04:45:09.561,False,False
2512,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,53,2.846222,151,2023-08-04 04:45:13.480,False,False
2513,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,54,5.942688,982,2023-08-04 04:45:27.066,False,False
2514,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,55,8.403992,116,2023-08-04 04:45:36.499,False,False
2515,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,56,1.92077637,417,2023-08-04 04:45:41.161,False,False
2516,1,0,5,0,1,5,False,False,True,False,True,True,58f9a192,MCTS_Score,57,2.91210938,749,2023-08-04 04:45:45.704,False,False
