,CM_BombPiece,CM_CrossPiece,CM_HorizontalPiece,CM_RainbowPiece,CM_RocketPiece,CM_VerticalPiece,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece,User,Method,L_Step,L_DecisionTime,PCGTime,Time,EVT_MatchNoHint,EVT_MatchIgnoringHint,Q_BombPiece,Q_CrossPiece,Q_HorizontalPiece,Q_RainbowPiece,Q_RocketPiece,Q_VerticalPiece,Timestamp,Age,Gender,GF_PlayFrequency,GF_PlayTime,GF_TutorialHelpful,GF_BasicMechanicTime,GF_SpecialSkillTime,GF_TutorialHelpRemember,GF_LearnedAllSkill,GF_InvolvedInGame,GF_NewBlockSame,GF_HintUseless,Diff_CM_BombPiece,Diff_CM_CrossPiece,Diff_CM_HorizontalPiece,Diff_CM_RainbowPiece,Diff_CM_RocketPiece,Diff_CM_VerticalPiece,EVT_MatchNoHint_BombPiece,EVT_MatchIgnoringHint_BombPiece,EVT_MatchNoHint_CrossPiece,EVT_MatchIgnoringHint_CrossPiece,EVT_MatchNoHint_HorizontalPiece,EVT_MatchIgnoringHint_HorizontalPiece,EVT_MatchNoHint_RainbowPiece,EVT_MatchIgnoringHint_RainbowPiece,EVT_MatchNoHint_RocketPiece,EVT_MatchIgnoringHint_RocketPiece,EVT_MatchNoHint_VerticalPiece,EVT_MatchIgnoringHint_VerticalPiece
3129,0,0,1,0,2,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,10,1.62789917,962,2023-08-04 14:30:01.519,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,0,0,1,0,2,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,11,2.16410828,186,2023-08-04 14:30:04.582,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,0,0,1,0,2,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,12,2.48979187,692,2023-08-04 14:30:10.876,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,0,0,1,0,2,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,13,8.234299,710,2023-08-04 14:30:20.539,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,0,0,1,0,3,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,14,8.066299,238,2023-08-04 14:30:29.530,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,0,0,1,0,4,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,15,10.9821014,1330,2023-08-04 14:30:49.194,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,0,0,1,1,4,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,16,8.643707,1004,2023-08-04 14:30:59.574,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,0,0,2,1,4,0,False,False,True,False,True,False,cb2679f5,MCTS_Score,17,8.317215,183,2023-08-04 14:31:08.813,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,0,0,2,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,18,7.440201,177,2023-08-04 14:31:22.870,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3138,0,0,2,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,19,8.67659,536,2023-08-04 14:31:32.799,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,0,0,3,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,20,10.5293121,194,2023-08-04 14:31:44.226,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,1,0,3,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,21,5.12049866,1188,2023-08-04 14:31:51.236,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,1,0,3,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,22,7.58029175,1262,2023-08-04 14:32:01.668,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,1,0,3,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,23,7.88510132,186,2023-08-04 14:32:10.445,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,1,0,4,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,24,6.01959229,790,2023-08-04 14:32:23.900,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,1,0,4,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,25,6.59719849,177,2023-08-04 14:32:31.408,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,1,0,4,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,26,6.080597,255,2023-08-04 14:32:38.408,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,1,0,4,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,27,2.374115,251,2023-08-04 14:32:41.743,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,1,0,4,1,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,28,8.821411,219,2023-08-04 14:33:04.056,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,1,0,4,2,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,29,5.14151,777,2023-08-04 14:33:12.621,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,1,0,4,2,4,1,False,False,True,False,True,False,cb2679f5,MCTS_Score,30,11.3374023,774,2023-08-04 14:33:25.435,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,1,0,4,2,4,2,False,False,True,False,True,False,cb2679f5,MCTS_Score,31,1.50531,208,2023-08-04 14:33:27.812,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3151,1,0,4,2,4,2,False,False,True,False,True,False,cb2679f5,MCTS_Score,32,5.51141357,831,2023-08-04 14:33:34.866,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,1,0,4,2,4,2,False,False,True,False,True,False,cb2679f5,MCTS_Score,33,2.38909912,177,2023-08-04 14:33:38.029,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,1,0,4,2,4,2,False,False,True,False,True,False,cb2679f5,MCTS_Score,34,4.74230957,1395,2023-08-04 14:33:44.875,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,1,0,4,2,4,3,False,False,True,False,True,True,cb2679f5,MCTS_Score,35,8.212799,877,2023-08-04 14:33:54.628,True,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3155,1,0,5,2,4,3,False,False,True,False,True,True,cb2679f5,MCTS_Score,36,2.93209839,1997,2023-08-04 14:34:19.887,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,1,0,5,2,4,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,37,3.72628784,257,2023-08-04 14:34:24.562,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3157,1,0,6,2,4,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,38,3.35620117,1037,2023-08-04 14:34:31.242,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,1,0,6,2,4,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,39,2.31399536,2370,2023-08-04 14:34:38.640,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,1,0,6,2,4,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,40,3.58209229,1093,2023-08-04 14:34:50.305,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,1,0,6,2,4,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,41,8.229614,584,2023-08-04 14:34:59.841,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,1,0,6,2,5,4,False,False,True,False,True,True,cb2679f5,MCTS_Score,42,2.4848938,1594,2023-08-04 14:35:11.780,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,1,0,7,3,5,4,False,False,True,True,True,True,cb2679f5,MCTS_Score,43,1.82998657,1604,2023-08-04 14:35:18.155,True,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3163,1,0,7,3,5,5,False,False,True,True,True,True,cb2679f5,MCTS_Score,44,9.183105,244,2023-08-04 14:35:32.257,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3164,1,0,7,3,5,5,False,False,True,True,True,True,cb2679f5,MCTS_Score,45,3.49691772,203,2023-08-04 14:35:36.652,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,1,0,7,3,5,5,False,False,True,True,True,True,cb2679f5,MCTS_Score,46,4.576111,188,2023-08-04 14:35:50.813,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,1,0,7,3,5,5,False,False,True,True,True,True,cb2679f5,MCTS_Score,47,4.16918945,179,2023-08-04 14:35:55.902,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,1,0,7,3,5,5,False,False,True,True,True,True,cb2679f5,MCTS_Score,48,8.639404,601,2023-08-04 14:36:07.485,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,2,0,7,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,49,3.36438,1044,2023-08-04 14:36:20.040,False,True,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3169,2,0,7,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,50,2.63592529,209,2023-08-04 14:36:23.585,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,2,0,7,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,51,8.680786,1782,2023-08-04 14:36:36.362,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,2,0,8,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,52,2.267212,1700,2023-08-04 14:36:52.417,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,2,0,8,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,53,3.94348145,190,2023-08-04 14:36:57.275,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,2,0,8,3,5,5,True,False,True,True,True,True,cb2679f5,MCTS_Score,54,5.578003,2303,2023-08-04 14:37:09.516,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,55,4.459961,1661,2023-08-04 14:37:20.385,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3175,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,56,2.27844238,537,2023-08-04 14:37:36.367,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,57,1.69415283,211,2023-08-04 14:37:50.212,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,58,2.06207275,508,2023-08-04 14:37:55.175,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,59,2.041504,2423,2023-08-04 14:38:05.597,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,2,0,8,3,5,6,True,False,True,True,True,True,cb2679f5,MCTS_Score,60,2.184082,197,2023-08-04 14:38:08.699,False,False,False,True,False,False,False,False,2023/08/04 6:14:22 오후 GMT+9,32,Male,4,C,7,6,5,6,6,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,1,20.5624,0,2023-08-03 14:42:14.472,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,2,18.035,454,2023-08-03 14:42:34.325,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,3,16.8110046,246,2023-08-03 14:42:52.325,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,4,6.555298,305,2023-08-03 14:43:00.066,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,5,6.9905014,433,2023-08-03 14:43:08.441,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,0,0,0,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,6,12.009407,3896,2023-08-03 14:43:25.356,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,7,7.13050842,268,2023-08-03 14:43:34.868,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,8,4.92008972,1491,2023-08-03 14:43:42.268,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,9,4.60910034,928,2023-08-03 14:43:48.636,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,10,5.02880859,302,2023-08-03 14:43:54.919,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,11,17.0807953,1869,2023-08-03 14:44:14.640,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,12,21.9506073,1410,2023-08-03 14:44:38.926,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,13,18.3800964,378,2023-08-03 14:44:58.455,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,14,4.89059448,516,2023-08-03 14:45:04.869,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,15,6.51499939,404,2023-08-03 14:45:13.907,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,16,5.890793,524,2023-08-03 14:45:24.551,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,0,0,1,0,0,0,False,False,False,False,False,False,dd6325cf,MCTS_Score,17,7.110306,529,2023-08-03 14:45:33.084,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,0,0,1,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,18,22.1292114,1294,2023-08-03 14:46:01.198,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3198,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,19,15.6387024,559,2023-08-03 14:46:18.195,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,20,2.987976,963,2023-08-03 14:46:23.143,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,21,15.2372131,3580,2023-08-03 14:46:54.639,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,22,4.88369751,1358,2023-08-03 14:47:01.875,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,23,4.69979858,1805,2023-08-03 14:47:15.261,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,24,8.435181,377,2023-08-03 14:47:24.964,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,0,0,2,0,0,1,False,False,False,False,False,False,dd6325cf,MCTS_Score,25,1.82357788,398,2023-08-03 14:47:28.001,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,1,0,2,0,0,1,True,False,False,False,False,False,dd6325cf,MCTS_Score,26,7.486206,4286,2023-08-03 14:47:40.775,True,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3206,1,0,2,0,0,1,True,False,False,False,False,False,dd6325cf,MCTS_Score,27,2.12509155,1612,2023-08-03 14:47:48.194,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,1,0,2,0,0,1,True,False,False,False,False,False,dd6325cf,MCTS_Score,28,3.52020264,418,2023-08-03 14:47:53.217,False,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,1,0,3,0,0,1,True,False,True,False,False,False,dd6325cf,MCTS_Score,29,15.2966919,4406,2023-08-03 14:48:16.206,True,False,False,False,False,False,False,True,2023/08/04 5:38:15 오후 GMT+9,35,Female,1,B,4,7,6,5,6,7,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
